Booking_ID,Customer_ID,Flight_ID,Booking_Date,Travel_Class,Seat_Number,Ticket_Price,Booking_Status
2459,151,142,2026-09-04,First Class,21C,1222.58,Confirmed
2460,454,482,2026-04-14,Premium Economy,8B,281.54,Confirmed
2461,115,96,2025-12-22,Premium Economy,36A,1241.4,Confirmed
2462,61,324,2026-01-05,Business,30B,1700.03,Confirmed
2463,25,403,2025-12-04,Premium Economy,7E,478.63,Confirmed
2464,56,587,2026-06-04,Economy,11D,651.42,Confirmed
2465,486,320,2026-01-22,First Class,28B,4191.78,Confirmed
2466,477,227,2025-12-13,Economy,12B,775.99,Cancelled
2467,423,824,2026-01-31,First Class,34E,2010.54,Cancelled
2468,479,848,2026-02-14,First Class,24E,2176.2,Confirmed
2469,148,889,2026-06-06,Premium Economy,12D,236.73,Confirmed
2470,259,558,2026-07-21,Economy,32A,716.45,Cancelled
2471,133,330,2026-03-25,Economy,24A,884.58,Confirmed
2472,200,638,2026-02-23,Economy,5D,239.86,Confirmed
2473,110,386,2025-12-27,Economy,3C,924.8,Cancelled
2474,75,118,2026-05-03,Premium Economy,3F,1065.54,Confirmed
2475,204,333,2026-07-11,Premium Economy,6E,1065.67,Confirmed
2476,475,349,2025-10-02,Business,29C,161.82,Confirmed
2477,183,70,2026-03-17,Business,22C,1028.74,Confirmed
2478,230,349,2025-10-09,Economy,40C,119.17,Completed
2479,35,952,2025-10-28,First Class,39A,2018.93,Confirmed
2480,452,745,2026-05-10,Economy,13E,1059.54,Completed
2481,216,944,2026-05-05,Economy,13B,756.0,Confirmed
2482,338,936,2025-10-09,Business,21F,1410.99,Confirmed
2483,178,171,2026-01-09,Economy,34E,223.46,Confirmed
2484,203,322,2025-07-29,First Class,22E,4279.16,Cancelled
2485,210,764,2026-04-29,Premium Economy,10F,939.09,Confirmed
2486,211,302,2026-06-04,Business,33E,428.8,Confirmed
2487,440,515,2026-04-07,Economy,9D,779.35,Confirmed
2488,22,494,2025-11-22,Business,15C,1727.59,Completed
2489,6,352,2026-05-16,Economy,9C,927.64,Confirmed
2490,202,832,2026-04-02,Premium Economy,27F,298.95,Completed
2491,129,452,2026-04-02,Economy,27A,385.94,Confirmed
2492,234,7,2026-09-23,Business,12E,1511.05,Confirmed
2493,284,51,2026-04-08,Economy,14E,280.94,Confirmed
2494,418,142,2026-05-05,Economy,9D,609.73,Confirmed
2495,192,422,2025-08-31,Premium Economy,13F,89.82,Confirmed
2496,243,302,2026-03-16,Premium Economy,33B,493.76,Confirmed
2497,356,755,2026-01-31,First Class,9F,1657.12,Completed
2498,83,97,2025-12-21,Economy,38E,510.81,Completed
2499,160,225,2026-10-14,Business,8C,2093.56,Completed
2500,318,481,2026-01-22,Business,1C,2039.78,Completed
2501,183,733,2026-04-23,Business,3A,2229.17,Confirmed
2502,454,413,2026-01-27,Premium Economy,17B,521.33,Confirmed
2503,112,440,2026-03-18,Business,25C,435.89,Confirmed
2504,493,80,2026-05-28,Premium Economy,38E,1188.39,Confirmed
2505,22,986,2026-04-09,Business,40F,541.85,Completed
2506,488,422,2025-12-04,First Class,33B,4294.93,Confirmed
2507,475,372,2025-08-20,Economy,17B,183.47,Completed
2508,496,378,2025-09-17,Premium Economy,19B,1074.37,Cancelled
2509,326,473,2025-09-04,Economy,24D,654.07,Confirmed
2510,33,516,2025-10-07,Economy,28A,267.02,Confirmed
2511,283,453,2026-09-15,Economy,39A,642.52,Completed
2512,119,755,2025-09-07,Business,30F,1288.35,Confirmed
2513,435,20,2026-06-25,Business,20C,426.85,Confirmed
2514,6,938,2026-07-31,Economy,38F,227.96,Completed
2515,359,242,2026-08-22,Economy,15B,448.72,Cancelled
2516,96,565,2026-10-23,Economy,23C,73.51,Confirmed
2517,417,545,2025-11-16,First Class,15B,3637.71,Completed
2518,467,669,2026-10-12,First Class,7B,1787.01,Confirmed
2519,37,849,2026-10-14,Premium Economy,15B,654.58,Confirmed
2520,158,774,2026-06-21,Business,24C,2006.06,Confirmed
2521,96,168,2026-10-05,First Class,14F,1101.85,Confirmed
2522,291,29,2026-06-05,Economy,21E,539.35,Confirmed
2523,473,624,2026-04-30,Economy,6A,545.53,Confirmed
2524,62,760,2026-01-11,Business,26E,1707.95,Cancelled
2525,403,727,2026-09-01,Premium Economy,36D,788.95,Confirmed
2526,352,160,2025-12-27,Economy,6D,821.97,Cancelled
2527,84,642,2025-12-19,Economy,22E,514.12,Confirmed
2528,406,57,2026-08-02,Economy,27C,912.51,Cancelled
2529,206,578,2026-04-15,Economy,20A,871.81,Confirmed
2530,342,437,2025-10-16,Economy,2D,478.68,Cancelled
2531,256,655,2025-10-28,Economy,17F,104.97,Cancelled
2532,90,852,2026-01-26,Business,33B,2348.68,Confirmed
2533,356,117,2026-03-11,First Class,16F,248.85,Confirmed
2534,333,664,2026-06-08,Business,5A,2066.91,Confirmed
2535,469,384,2026-07-19,First Class,21E,3135.48,Completed
2536,262,621,2025-07-28,Economy,19D,833.65,Cancelled
2537,64,178,2025-10-27,Premium Economy,6B,1052.78,Completed
2538,349,601,2026-10-17,Premium Economy,20A,1489.54,Confirmed
2539,484,380,2025-09-19,First Class,12E,857.3,Completed
2540,134,984,2026-01-28,Economy,8C,356.36,Completed
2541,252,303,2026-07-09,Premium Economy,37E,971.68,Cancelled
2542,159,183,2026-05-04,Business,34A,1501.95,Confirmed
2543,146,528,2026-07-07,Economy,32D,202.64,Confirmed
2544,275,441,2026-05-21,Premium Economy,8E,1122.52,Cancelled
2545,5,247,2026-01-29,Economy,23E,399.03,Completed
2546,60,758,2026-08-10,Economy,5B,445.5,Completed
2547,158,450,2026-10-04,Economy,30C,303.25,Confirmed
2548,395,180,2025-09-28,Business,38A,2035.63,Confirmed
2549,56,70,2026-09-08,First Class,6C,1957.69,Cancelled
2550,102,40,2025-11-25,First Class,8F,3216.41,Cancelled
2551,214,295,2026-05-18,Business,8A,2137.82,Completed
2552,72,749,2026-02-19,Economy,15A,597.58,Confirmed
2553,106,702,2026-04-03,Premium Economy,36B,333.27,Confirmed
2554,357,93,2025-09-11,Economy,18B,95.68,Confirmed
2555,378,886,2025-09-26,First Class,6C,1251.89,Cancelled
2556,173,207,2025-12-20,Economy,20E,395.27,Cancelled
2557,52,526,2025-08-07,Economy,6F,298.34,Cancelled
2558,468,104,2025-11-17,Economy,2D,532.77,Confirmed
2559,370,680,2026-06-15,Business,22B,1953.31,Confirmed
2560,462,500,2026-05-26,Economy,14E,679.3,Confirmed
2561,107,207,2026-05-06,Economy,25C,609.35,Confirmed
2562,229,967,2026-01-14,Economy,26B,718.47,Completed
2563,301,792,2026-06-07,Business,33B,1113.52,Confirmed
2564,445,361,2026-10-03,First Class,11C,3009.72,Confirmed
2565,107,922,2026-02-05,Economy,32F,538.64,Confirmed
2566,181,375,2026-03-18,First Class,22D,1205.86,Confirmed
2567,414,617,2026-03-02,Economy,23E,60.73,Confirmed
2568,216,643,2026-01-25,Economy,26C,444.23,Confirmed
2569,473,497,2026-04-12,Premium Economy,26A,894.85,Confirmed
2570,335,519,2025-12-22,Premium Economy,8E,758.11,Confirmed
2571,108,652,2025-10-29,Economy,35E,414.71,Cancelled
2572,346,37,2026-07-17,Economy,14B,602.71,Confirmed
2573,290,836,2025-10-04,Business,1B,1118.23,Cancelled
2574,389,450,2026-06-30,Economy,15B,693.58,Confirmed
2575,350,253,2025-10-14,Economy,39C,770.35,Confirmed
2576,268,840,2025-10-21,First Class,12D,2892.39,Cancelled
2577,411,557,2026-06-20,First Class,26F,4255.46,Confirmed
2578,159,540,2026-08-21,First Class,1C,534.01,Confirmed
2579,15,10,2026-07-12,Business,8E,2262.51,Confirmed
2580,105,995,2026-10-29,Business,38C,2630.32,Cancelled
2581,80,724,2025-12-07,Economy,33F,799.44,Confirmed
2582,205,625,2026-02-20,Economy,3A,660.34,Completed
2583,271,866,2026-08-21,First Class,21C,507.03,Completed
2584,426,699,2025-11-27,First Class,39C,1063.69,Confirmed
2585,214,632,2025-10-26,Economy,2C,650.92,Completed
2586,343,347,2026-02-12,Premium Economy,22F,181.91,Completed
2587,362,464,2026-10-05,Business,17D,1420.57,Confirmed
2588,6,746,2026-05-26,First Class,14D,3980.75,Completed
2589,205,739,2026-02-06,Business,30B,646.95,Completed
2590,249,879,2026-01-08,First Class,24C,3198.43,Cancelled
2591,466,362,2026-05-08,Economy,13A,386.07,Cancelled
2592,448,597,2026-02-21,Premium Economy,27D,350.6,Confirmed
2593,13,61,2026-02-24,Economy,20E,638.39,Confirmed
2594,149,759,2026-07-01,Economy,20A,345.76,Cancelled
2595,128,299,2026-01-17,Economy,37E,588.17,Completed
2596,369,185,2026-05-15,Economy,1F,841.48,Confirmed
2597,196,262,2025-09-06,Economy,12A,214.85,Cancelled
2598,472,4,2026-06-13,Economy,1F,580.94,Completed
2599,168,43,2025-11-07,First Class,22D,3026.56,Completed
2600,386,494,2026-01-15,Premium Economy,14A,1047.09,Cancelled
2601,403,409,2026-10-06,First Class,23D,557.04,Confirmed
2602,471,17,2026-01-28,Economy,9C,393.3,Confirmed
2603,273,671,2025-08-29,Economy,4E,308.66,Confirmed
2604,177,816,2026-01-30,Premium Economy,27E,824.82,Completed
2605,354,537,2026-04-30,Economy,3B,323.61,Completed
2606,293,275,2025-11-15,Economy,35A,230.39,Cancelled
2607,104,825,2026-09-01,Premium Economy,7D,940.12,Confirmed
2608,353,536,2026-02-24,Premium Economy,24E,84.99,Confirmed
2609,422,804,2026-08-15,Economy,29E,523.36,Confirmed
2610,348,369,2026-04-04,First Class,23F,3208.58,Cancelled
2611,482,249,2026-01-27,Premium Economy,8A,1421.55,Confirmed
2612,451,481,2026-02-24,Economy,16D,691.37,Confirmed
2613,196,986,2026-04-10,Economy,17D,503.71,Confirmed
2614,102,542,2026-06-20,Business,18C,1431.89,Confirmed
2615,368,617,2025-12-15,Economy,11C,100.24,Confirmed
2616,327,312,2026-06-03,Business,13F,2532.18,Confirmed
2617,166,896,2026-04-24,Business,27C,193.82,Confirmed
2618,44,706,2026-04-13,Business,2B,1869.83,Completed
2619,81,893,2026-07-30,Economy,19C,81.13,Cancelled
2620,151,728,2026-01-03,Business,29E,1800.1,Confirmed
2621,149,217,2025-10-21,Economy,5B,831.83,Confirmed
2622,60,348,2026-04-28,Economy,35E,453.04,Confirmed
2623,499,978,2025-10-20,Economy,22B,924.9,Confirmed
2624,145,360,2026-04-19,Premium Economy,1F,491.34,Confirmed
2625,42,789,2026-04-16,First Class,1A,3041.99,Completed
2626,114,860,2026-04-16,Economy,2C,903.4,Completed
2627,373,369,2026-03-04,Business,12A,1862.69,Confirmed
2628,448,304,2026-06-04,Premium Economy,13F,1044.4,Confirmed
2629,362,890,2026-06-27,Premium Economy,1A,982.85,Confirmed
2630,129,136,2026-08-06,First Class,9C,907.09,Confirmed
2631,117,774,2026-10-12,Economy,9A,932.06,Cancelled
2632,187,425,2025-12-13,First Class,1E,2718.37,Confirmed
2633,254,128,2026-06-11,Business,37F,1060.34,Completed
2634,402,266,2026-05-18,Economy,1F,96.16,Confirmed
2635,318,600,2026-05-11,Economy,17A,1026.63,Confirmed
2636,266,636,2025-12-26,Premium Economy,20A,319.92,Cancelled
2637,77,185,2026-05-22,Economy,37F,825.77,Completed
2638,460,716,2025-12-02,Economy,29E,982.76,Completed
2639,116,126,2026-05-27,Business,7F,192.54,Completed
2640,156,655,2025-11-27,Economy,5F,208.24,Confirmed
2641,383,770,2026-07-19,First Class,18E,746.58,Cancelled
2642,459,840,2025-12-10,Premium Economy,13D,670.93,Cancelled
2643,444,191,2026-08-18,Business,17E,991.46,Completed
2644,299,916,2026-04-08,Premium Economy,32C,1356.38,Cancelled
2645,384,599,2026-05-14,First Class,26E,3689.46,Confirmed
2646,140,791,2025-10-29,First Class,36F,735.79,Confirmed
2647,425,235,2026-06-19,Economy,16E,846.21,Confirmed
2648,488,648,2026-03-05,Economy,35F,802.29,Confirmed
2649,63,804,2026-06-26,Economy,27F,619.05,Confirmed
2650,303,163,2026-02-10,First Class,34C,2938.74,Confirmed
2651,362,747,2026-06-04,Premium Economy,4E,1036.94,Confirmed
2652,308,236,2026-09-05,First Class,6E,3394.79,Confirmed
2653,396,430,2026-12-11,Economy,10A,801.49,Cancelled
2654,196,659,2026-01-10,Premium Economy,24A,347.81,Confirmed
2655,465,152,2025-11-26,Premium Economy,28D,1261.09,Confirmed
2656,277,908,2026-09-01,Economy,24B,907.43,Confirmed
2657,326,456,2025-10-28,Business,31B,587.14,Confirmed
2658,372,258,2025-07-28,Economy,17A,97.46,Cancelled
2659,422,63,2026-04-06,Economy,11F,96.46,Cancelled
2660,392,715,2026-01-10,Premium Economy,11B,396.07,Completed
2661,11,652,2025-12-09,First Class,26F,4021.06,Confirmed
2662,456,137,2025-11-13,First Class,12D,2354.7,Confirmed
2663,131,351,2026-07-06,Business,37F,805.77,Cancelled
2664,287,365,2025-12-20,First Class,9E,2179.13,Confirmed
2665,192,11,2025-09-26,Economy,25B,880.71,Cancelled
2666,95,829,2025-08-26,Premium Economy,21D,1151.72,Cancelled
2667,313,817,2025-11-11,First Class,17C,3570.7,Confirmed
2668,274,954,2025-11-18,Economy,28D,368.48,Confirmed
2669,340,691,2025-12-04,Economy,27B,140.46,Cancelled
2670,131,40,2026-03-25,Economy,23B,330.24,Cancelled
2671,350,990,2026-07-09,Economy,2D,838.88,Cancelled
2672,220,701,2026-06-30,First Class,31C,1987.64,Confirmed
2673,341,792,2026-03-13,Business,13C,742.1,Confirmed
2674,4,710,2026-08-12,Economy,12F,747.22,Confirmed
2675,491,230,2026-04-27,Economy,32C,553.62,Confirmed
2676,148,704,2026-01-02,Economy,14A,803.32,Confirmed
2677,188,722,2026-06-01,Economy,28F,658.77,Completed
2678,427,68,2026-07-21,Premium Economy,11A,1009.42,Confirmed
2679,398,143,2025-09-16,Economy,2F,870.24,Cancelled
2680,144,937,2026-01-17,Economy,16D,829.99,Confirmed
2681,466,947,2025-07-26,Business,33D,667.11,Confirmed
2682,376,466,2026-02-17,First Class,26B,3100.9,Completed
2683,156,65,2026-04-22,Economy,18D,116.24,Confirmed
2684,42,140,2026-11-26,Economy,21B,507.68,Completed
2685,410,92,2026-02-19,Business,32C,1768.61,Cancelled
2686,102,913,2025-09-30,Business,6C,2198.69,Cancelled
2687,399,192,2026-02-03,Premium Economy,29C,161.0,Completed
2688,470,877,2026-02-04,Economy,30B,797.74,Confirmed
2689,51,673,2026-10-12,Premium Economy,15F,186.13,Cancelled
2690,362,574,2026-01-13,Economy,40F,573.96,Confirmed
2691,235,333,2026-05-31,Economy,31E,959.11,Completed
2692,392,884,2026-08-11,Economy,26F,148.68,Cancelled
2693,258,605,2026-04-18,Premium Economy,24B,1316.2,Completed
2694,296,172,2026-03-10,First Class,7A,3706.88,Cancelled
2695,40,698,2026-01-14,Economy,15E,499.97,Confirmed
2696,450,529,2026-09-20,Economy,31C,837.53,Confirmed
2697,415,655,2025-11-08,Economy,36F,530.09,Confirmed
2698,440,981,2026-08-08,Business,35E,1896.99,Confirmed
2699,248,209,2026-02-20,First Class,30A,2562.89,Confirmed
2700,485,418,2026-02-16,First Class,25A,3487.92,Confirmed
2701,274,119,2026-09-17,Economy,1A,756.05,Confirmed
2702,79,509,2026-08-03,Premium Economy,9C,1205.22,Confirmed
2703,399,854,2025-09-19,Premium Economy,12A,1352.54,Confirmed
2704,491,889,2026-04-19,Business,34D,2217.56,Confirmed
2705,195,102,2025-11-25,Economy,35D,380.46,Completed
2706,408,659,2025-11-20,Business,21E,487.46,Confirmed
2707,217,533,2026-03-14,Economy,39B,324.12,Completed
2708,333,844,2025-11-29,First Class,5F,506.3,Cancelled
2709,111,749,2025-10-03,Economy,14B,203.2,Confirmed
2710,277,775,2026-05-30,Economy,2F,946.06,Confirmed
2711,85,822,2026-02-07,Economy,17A,574.09,Confirmed
2712,476,207,2026-03-26,Business,27D,979.42,Completed
2713,256,266,2026-10-17,Business,1C,856.98,Cancelled
2714,471,416,2026-01-16,Economy,40E,125.75,Confirmed
2715,328,217,2025-09-25,Economy,9B,1073.91,Cancelled
2716,102,320,2025-12-03,First Class,16E,2443.8,Cancelled
2717,398,318,2025-11-15,Economy,12E,327.48,Completed
2718,407,249,2026-02-26,Economy,3D,1041.77,Completed
2719,157,963,2026-03-03,Premium Economy,21D,1251.09,Completed
2720,278,515,2026-04-15,Economy,2F,1036.01,Cancelled
2721,422,492,2026-11-06,Economy,25D,599.25,Confirmed
2722,57,679,2026-03-27,First Class,14C,2580.4,Cancelled
2723,291,774,2026-10-17,Economy,40F,129.19,Confirmed
2724,480,273,2025-08-05,Economy,14E,752.96,Confirmed
2725,147,703,2026-05-22,Economy,3A,246.83,Confirmed
2726,299,669,2026-12-10,Economy,28A,876.35,Confirmed
2727,54,628,2025-12-13,First Class,31F,3997.36,Cancelled
2728,44,15,2026-03-23,Economy,36C,734.89,Confirmed
2729,109,701,2026-07-25,Business,11B,2114.83,Confirmed
2730,22,956,2026-01-08,First Class,30C,2514.46,Confirmed
2731,428,428,2026-02-03,Premium Economy,12F,811.84,Cancelled
2732,122,447,2026-02-03,Economy,26F,785.43,Completed
2733,388,488,2026-05-16,Economy,36E,429.25,Completed
2734,131,452,2026-03-20,First Class,5A,2279.11,Confirmed
2735,144,585,2026-01-03,Business,38E,2671.79,Confirmed
2736,94,13,2026-09-01,First Class,25F,3612.41,Completed
2737,477,798,2026-08-04,Economy,39D,797.37,Confirmed
2738,217,587,2026-05-21,Economy,15F,436.38,Confirmed
2739,402,714,2026-05-25,Economy,25E,512.87,Completed
2740,399,541,2026-07-22,First Class,29B,261.1,Confirmed
2741,326,496,2026-07-02,Economy,37D,741.04,Confirmed
2742,364,80,2026-08-11,First Class,17D,3524.04,Completed
2743,281,84,2026-07-01,Economy,19B,80.41,Confirmed
2744,100,907,2026-05-16,Economy,25C,796.78,Cancelled
2745,220,570,2026-01-11,Economy,2A,307.19,Confirmed
2746,430,79,2026-01-20,Premium Economy,3D,351.19,Confirmed
2747,375,771,2025-11-26,First Class,26A,2906.07,Confirmed
2748,3,543,2026-07-07,Economy,6B,420.1,Cancelled
2749,429,78,2025-08-10,Premium Economy,34C,1019.67,Cancelled
2750,296,113,2026-03-29,Economy,15B,68.34,Confirmed
2751,286,395,2026-01-22,Business,35F,2096.98,Confirmed
2752,473,261,2026-07-27,Business,37D,869.48,Confirmed
2753,359,984,2025-11-08,Economy,31B,97.0,Confirmed
2754,438,880,2026-09-14,Economy,35A,1110.92,Confirmed
2755,431,755,2025-09-18,First Class,20E,1491.21,Confirmed
2756,83,878,2026-04-12,Economy,6F,234.34,Cancelled
2757,333,941,2026-01-13,Economy,32A,931.4,Completed
2758,406,756,2025-08-26,Economy,37D,641.07,Confirmed
2759,29,587,2026-06-20,First Class,20C,3074.14,Confirmed
2760,24,195,2026-01-23,Economy,5C,221.46,Confirmed
2761,265,628,2025-12-06,Economy,12C,580.39,Confirmed
2762,39,113,2026-04-05,Business,20D,566.07,Completed
2763,251,275,2025-08-26,Economy,18F,229.03,Cancelled
2764,34,403,2026-01-13,Business,7A,463.42,Confirmed
2765,32,619,2026-06-06,Economy,24C,1032.24,Confirmed
2766,236,664,2026-10-17,Premium Economy,14C,93.6,Confirmed
2767,481,359,2026-05-17,Premium Economy,35D,248.93,Cancelled
2768,304,242,2026-04-28,Economy,9C,212.36,Cancelled
2769,496,329,2026-07-15,Premium Economy,38B,960.06,Confirmed
2770,406,597,2026-01-23,Premium Economy,14D,997.41,Cancelled
2771,117,498,2025-12-31,Economy,23E,57.68,Completed
2772,249,604,2026-02-26,First Class,7A,3937.72,Confirmed
2773,312,966,2026-05-21,Economy,27A,827.56,Confirmed
2774,87,480,2026-01-08,First Class,32C,225.12,Confirmed
2775,468,740,2025-08-26,First Class,36D,1229.36,Completed
2776,134,461,2026-09-19,Economy,28F,125.35,Confirmed
2777,307,455,2025-11-27,Economy,24C,858.32,Completed
2778,320,706,2026-05-25,Economy,29D,1040.84,Confirmed
2779,175,797,2026-05-26,Economy,20E,304.43,Confirmed
2780,208,816,2026-05-07,Business,28B,1025.01,Cancelled
2781,378,681,2026-03-04,First Class,40C,332.63,Completed
2782,404,314,2025-08-01,First Class,38B,769.62,Cancelled
2783,259,538,2026-10-06,Economy,29D,157.55,Confirmed
2784,315,854,2025-10-12,Economy,21E,969.96,Confirmed
2785,287,517,2026-05-25,Business,39F,674.27,Confirmed
2786,420,928,2026-08-23,Economy,38E,852.12,Confirmed
2787,240,498,2026-02-18,Economy,30B,360.78,Cancelled
2788,227,588,2026-09-26,Economy,8A,653.05,Confirmed
2789,440,147,2026-02-12,Premium Economy,6F,1079.73,Cancelled
2790,404,432,2026-04-17,Premium Economy,13F,324.95,Confirmed
2791,358,528,2026-04-07,First Class,19F,2834.45,Confirmed
2792,372,430,2026-11-27,Premium Economy,29C,160.3,Confirmed
2793,409,991,2025-08-05,Premium Economy,38C,522.55,Completed
2794,447,768,2026-03-16,Premium Economy,16B,1151.46,Completed
2795,476,150,2026-01-11,Economy,3F,857.53,Confirmed
2796,182,986,2026-06-26,Business,40B,2102.67,Confirmed
2797,382,94,2026-05-16,Economy,14A,364.19,Confirmed
2798,477,690,2026-02-20,Premium Economy,7F,784.71,Confirmed
2799,178,689,2025-12-22,Economy,2F,713.54,Cancelled
2800,383,994,2026-06-20,Business,24C,440.54,Cancelled
2801,273,525,2026-05-10,Economy,27D,265.0,Confirmed
2802,453,847,2026-10-25,Economy,9E,638.8,Completed
2803,399,720,2026-04-26,Economy,34E,365.95,Completed
2804,226,845,2026-03-07,Economy,36F,647.32,Confirmed
2805,18,244,2026-05-01,Economy,26B,100.68,Cancelled
2806,172,869,2026-03-18,First Class,1E,3331.57,Confirmed
2807,66,569,2026-07-09,Economy,11F,227.18,Confirmed
2808,78,213,2025-08-04,Business,23D,719.64,Confirmed
2809,215,202,2026-08-20,First Class,16D,2739.61,Confirmed
2810,357,853,2026-08-08,Economy,31E,228.44,Cancelled
2811,174,674,2026-06-08,Economy,19E,940.35,Confirmed
2812,487,71,2026-01-18,Business,8E,1520.02,Confirmed
2813,322,539,2026-06-20,Premium Economy,25D,1437.55,Confirmed
2814,214,811,2026-05-14,Economy,23B,959.43,Confirmed
2815,214,641,2026-03-14,Economy,28D,600.86,Confirmed
2816,177,183,2025-11-27,Economy,40C,750.28,Cancelled
2817,376,390,2026-03-06,Business,29B,2637.81,Confirmed
2818,225,301,2025-08-31,Economy,23E,647.34,Completed
2819,50,199,2026-04-20,Economy,18E,302.21,Cancelled
2820,353,638,2026-03-25,Business,11C,317.59,Confirmed
2821,18,937,2026-02-08,Business,17B,799.0,Cancelled
2822,268,908,2026-08-17,Premium Economy,22C,1099.44,Confirmed
2823,80,271,2025-12-19,First Class,31A,1524.28,Confirmed
2824,218,721,2026-03-19,Premium Economy,26F,137.46,Completed
2825,177,337,2025-08-21,Economy,30E,184.2,Confirmed
2826,118,878,2026-07-11,Economy,31B,624.68,Confirmed
2827,407,956,2026-01-02,First Class,28F,3332.74,Confirmed
2828,244,862,2026-08-07,Economy,4F,506.14,Cancelled
2829,106,815,2026-08-27,Economy,3F,924.05,Confirmed
2830,249,332,2026-05-10,Economy,6B,770.13,Confirmed
2831,143,754,2026-03-30,First Class,40D,276.29,Confirmed
2832,121,4,2026-04-29,Economy,10D,600.26,Confirmed
2833,389,755,2025-08-27,Business,39D,1711.33,Confirmed
2834,178,248,2026-04-15,Business,36E,1517.29,Cancelled
2835,35,292,2025-11-28,Economy,24C,316.27,Confirmed
2836,408,123,2026-01-20,Economy,4F,497.0,Confirmed
2837,450,396,2026-06-05,Economy,36B,713.35,Cancelled
2838,218,172,2025-11-02,Business,8D,2556.19,Confirmed
2839,496,594,2026-09-14,Economy,28A,728.27,Confirmed
2840,257,501,2025-09-13,Premium Economy,13E,992.08,Confirmed
2841,164,48,2026-06-20,Premium Economy,1A,894.51,Confirmed
2842,240,515,2026-08-03,First Class,39A,3244.92,Completed
2843,324,883,2026-02-21,Economy,9B,894.58,Completed
2844,406,772,2025-08-17,Economy,13F,374.72,Cancelled
2845,163,589,2026-03-10,Economy,18F,959.41,Completed
2846,399,962,2025-09-24,Premium Economy,7F,733.32,Completed
2847,252,33,2025-12-02,Economy,35E,504.58,Confirmed
2848,408,709,2026-05-03,First Class,9A,1692.71,Cancelled
2849,125,480,2025-09-26,First Class,18F,3859.56,Confirmed
2850,307,564,2026-03-24,Premium Economy,33F,593.91,Confirmed
2851,61,206,2026-01-03,Economy,24E,434.11,Confirmed
2852,474,58,2025-12-31,Economy,23C,843.43,Cancelled
2853,387,975,2025-12-26,Premium Economy,9C,1135.47,Confirmed
2854,33,964,2025-11-04,Premium Economy,19E,1181.74,Confirmed
2855,309,578,2026-06-30,First Class,19D,1345.84,Confirmed
2856,165,667,2026-02-28,First Class,25D,3545.13,Confirmed
2857,496,491,2026-12-27,Business,12F,1770.08,Completed
2858,229,1000,2025-12-12,Premium Economy,34E,848.2,Cancelled
2859,237,972,2025-12-02,Economy,12F,451.05,Cancelled
2860,268,905,2026-03-21,First Class,6A,1877.28,Confirmed
2861,239,138,2026-06-07,First Class,36A,3938.81,Cancelled
2862,369,799,2026-07-19,Business,26C,1639.98,Cancelled
2863,281,858,2025-09-19,Premium Economy,29A,981.96,Cancelled
2864,291,362,2026-06-25,First Class,31C,585.12,Confirmed
2865,321,768,2026-03-16,Economy,8C,438.68,Confirmed
2866,376,83,2026-06-11,First Class,40F,2153.19,Confirmed
2867,43,299,2026-03-03,Business,8F,1476.32,Confirmed
2868,155,655,2025-11-23,Economy,39C,535.39,Cancelled
2869,277,638,2026-01-29,Economy,38E,772.64,Confirmed
2870,319,208,2026-07-09,Business,23B,1856.31,Confirmed
2871,221,288,2025-12-02,Economy,25A,575.67,Cancelled
2872,56,36,2025-09-23,Business,27E,941.84,Confirmed
2873,28,455,2025-07-18,Business,25A,993.5,Confirmed
2874,418,781,2026-12-02,First Class,31F,3238.16,Completed
2875,95,126,2026-05-07,Economy,21F,776.7,Confirmed
2876,409,629,2026-02-23,First Class,39F,3146.1,Confirmed
2877,469,910,2026-07-08,Economy,37A,974.65,Confirmed
2878,493,898,2026-01-20,First Class,36A,3370.92,Cancelled
2879,39,595,2026-01-05,First Class,25B,2920.88,Confirmed
2880,151,491,2026-12-08,Economy,3A,825.89,Confirmed
2881,301,556,2026-03-25,First Class,35B,4128.39,Cancelled
2882,99,614,2026-09-29,Premium Economy,28D,399.11,Completed
2883,274,711,2026-10-28,Economy,1C,780.37,Confirmed
2884,189,240,2026-03-20,Business,30E,1060.59,Completed
2885,299,953,2026-03-17,Business,13F,1579.35,Cancelled
2886,292,690,2026-05-22,Economy,23C,295.12,Cancelled
2887,399,648,2026-06-20,Business,12E,1803.01,Confirmed
2888,489,41,2025-08-17,Economy,4F,543.44,Confirmed
2889,471,13,2026-06-29,Economy,36F,760.12,Confirmed
2890,433,460,2026-02-05,Economy,2E,515.95,Confirmed
2891,493,214,2025-08-23,Economy,24B,162.41,Cancelled
2892,116,130,2026-08-26,Economy,23F,481.14,Cancelled
2893,266,466,2026-05-30,Economy,26F,960.28,Cancelled
2894,243,214,2025-09-04,First Class,7A,1179.35,Confirmed
2895,123,204,2026-02-01,Economy,15A,114.36,Cancelled
2896,50,413,2025-10-18,Economy,7C,1022.15,Confirmed
2897,158,703,2026-08-04,Economy,25B,923.0,Cancelled
2898,40,432,2026-02-09,Economy,24E,293.27,Completed
2899,442,875,2026-03-20,Economy,14F,835.08,Confirmed
2900,486,24,2025-11-20,Economy,40D,396.22,Completed
2901,200,959,2025-10-08,Economy,2D,856.53,Confirmed
2902,488,677,2026-07-27,Economy,2D,975.55,Cancelled
2903,294,524,2026-01-09,Economy,24D,554.21,Confirmed
