sale_id,customer_id,car_id,sale_date,quantity,discount_percent,final_price
5204,1990,72,2024-06-19,1,13,24360.0
5205,148,42,2023-10-21,1,5,38000.0
5206,377,37,2024-07-30,1,1,18810.0
5207,1132,40,2024-12-25,1,11,26700.0
5208,1092,87,2023-12-06,1,13,24360.0
5209,1582,122,2024-05-06,1,12,528000.0
5210,1665,26,2023-12-08,1,2,31360.0
5211,1699,114,2024-09-18,1,9,25480.0
5212,157,62,2025-04-22,1,9,47320.0
5213,1482,119,2025-04-30,1,6,1880000.0
5214,1460,17,2025-04-01,1,10,19800.0
5215,343,19,2026-08-20,1,12,29040.0
5216,256,110,2023-10-25,1,12,52800.0
5217,277,117,2023-12-10,1,1,74250.0
5218,1676,111,2024-04-12,1,5,52250.0
5219,1083,36,2026-03-22,1,1,41580.0
5220,1061,103,2026-02-05,1,14,15480.0
5221,312,20,2025-10-11,1,3,43650.0
5222,58,81,2025-06-30,1,2,21560.0
5223,1074,97,2026-08-21,1,0,45000.0
5224,1791,71,2024-08-21,1,3,4850000.0
5225,714,4,2024-04-04,1,11,75650.0
5226,609,85,2026-02-27,1,6,45120.0
5227,1459,128,2025-07-29,1,5,76000.0
5228,522,138,2026-04-24,1,13,30450.0
5229,1058,47,2026-09-05,1,5,76000.0
5230,1706,102,2023-11-04,1,8,460000.0
5231,1600,126,2025-06-23,1,14,34400.0
5232,563,80,2023-12-21,1,13,52200.0
5233,957,115,2026-07-26,1,13,39150.0
5234,188,85,2025-12-27,1,12,42240.0
5235,627,90,2024-11-21,1,6,20680.0
5236,743,124,2025-05-22,1,1,69300.0
5237,973,32,2026-07-08,1,2,76440.0
5238,1430,2,2026-01-21,1,1,31680.0
5239,1504,79,2026-02-21,1,15,72250.0
5240,204,88,2024-01-14,1,4,33600.0
5241,700,24,2026-04-06,1,11,42720.0
5242,636,112,2024-08-30,1,0,22000.0
5243,305,12,2024-07-30,1,1,49500.0
5244,614,37,2025-09-10,1,7,17670.0
5245,1771,37,2025-04-23,1,8,17480.0
5246,721,125,2025-11-19,1,15,93500.0
5247,1494,10,2025-08-30,1,5,42750.0
5248,1391,18,2026-01-28,1,3,27160.0
5249,1310,61,2026-07-23,1,11,40050.0
5250,1642,59,2026-07-22,1,13,43500.0
5251,1786,82,2024-03-26,1,3,27160.0
5252,241,15,2025-12-01,1,9,59150.0
5253,1386,93,2024-02-17,1,3,13580.0
5254,17,127,2024-06-26,1,12,48400.0
5255,1330,131,2024-02-22,1,11,133500.0
5256,499,10,2025-01-21,1,10,40500.0
5257,761,114,2026-03-28,1,10,25200.0
5258,628,144,2026-05-05,1,6,26320.0
5259,1633,67,2025-06-10,1,11,222500.0
5260,1207,49,2025-02-26,1,12,39600.0
5261,798,71,2024-10-17,1,9,4550000.0
5262,213,95,2024-06-27,1,3,14550.0
5263,1375,124,2026-02-22,1,12,61600.0
5264,730,123,2024-10-23,1,10,54000.0
5265,888,101,2024-01-12,1,9,318500.0
5266,882,16,2025-03-26,1,7,79050.0
5267,1482,89,2026-07-30,1,15,12750.0
5268,857,56,2025-02-28,1,1,94050.0
5269,1404,115,2025-07-09,1,4,43200.0
5270,371,18,2024-06-19,1,5,26600.0
5271,1424,115,2023-10-25,1,13,39150.0
5272,1601,116,2024-07-19,1,10,54000.0
5273,1134,59,2024-02-04,1,8,46000.0
5274,77,2,2024-12-23,1,7,29760.0
5275,327,140,2025-06-14,1,8,19320.0
5276,941,21,2026-08-10,1,4,22080.0
5277,429,24,2026-03-27,1,6,45120.0
5278,1931,18,2024-12-01,1,7,26040.0
5279,481,46,2024-08-01,1,1,47520.0
5280,930,79,2023-10-18,1,5,80750.0
5281,780,64,2024-12-17,1,6,141000.0
5282,1437,54,2024-12-22,1,15,102000.0
5283,138,64,2024-02-14,1,9,136500.0
5284,1761,46,2024-11-27,1,8,44160.0
5285,1739,3,2024-11-17,1,8,34960.0
5286,823,135,2024-04-10,1,8,230000.0
5287,1547,73,2026-07-01,1,2,34300.0
5288,884,14,2024-09-06,1,11,48950.0
5289,918,131,2026-02-15,1,3,145500.0
5290,280,64,2025-11-01,1,3,145500.0
5291,1620,103,2023-10-08,1,6,16920.0
5292,246,31,2025-03-16,1,13,50460.0
5293,1496,2,2026-01-02,1,2,31360.0
5294,1407,119,2024-10-26,1,2,1960000.0
5295,1057,41,2026-02-21,1,2,24500.0
5296,1651,31,2025-08-16,1,10,52200.0
5297,1113,130,2024-02-07,1,7,88350.0
5298,1905,58,2025-12-10,1,2,47040.0
5299,1503,66,2025-11-15,1,13,165300.0
5300,1509,56,2025-03-09,1,6,89300.0
5301,1349,93,2025-11-24,1,10,12600.0
5302,575,32,2026-05-10,1,0,78000.0
5303,916,38,2024-11-19,1,1,27720.0
5304,114,94,2024-05-24,1,12,17600.0
5305,862,79,2023-10-28,1,14,73100.0
5306,1632,137,2024-07-28,1,4,21120.0
5307,191,69,2025-10-18,1,1,198000.0
5308,1705,63,2025-10-23,1,9,34580.0
5309,1217,26,2024-04-22,1,7,29760.0
5310,826,47,2026-07-26,1,4,76800.0
5311,17,82,2025-10-12,1,5,26600.0
5312,1845,34,2025-09-01,1,1,31680.0
5313,1875,26,2026-08-08,1,6,30080.0
5314,1870,141,2024-08-10,1,3,27160.0
5315,596,138,2024-10-25,1,6,32900.0
5316,1509,25,2023-12-24,1,7,23250.0
5317,1575,44,2024-03-25,1,12,44000.0
5318,1245,54,2024-12-31,1,8,110400.0
5319,856,55,2026-06-23,1,0,65000.0
5320,721,42,2026-07-17,1,1,39600.0
5321,1406,77,2025-10-23,1,8,32200.0
5322,188,53,2024-04-23,1,11,57850.0
5323,1979,125,2026-05-26,1,7,102300.0
5324,1601,22,2024-04-17,1,10,28800.0
5325,1985,134,2026-07-24,1,7,41850.0
5326,680,45,2025-12-06,1,10,37800.0
5327,342,76,2024-10-27,1,13,34800.0
5328,633,45,2025-01-28,1,2,41160.0
5329,896,46,2026-02-11,1,15,40800.0
5330,266,80,2025-08-21,1,1,59400.0
5331,1384,100,2025-08-27,1,13,217500.0
5332,56,102,2024-07-21,1,14,430000.0
5333,1924,50,2025-10-02,1,7,53940.0
5334,1047,66,2023-12-01,1,9,172900.0
5335,1915,29,2024-02-19,1,4,37440.0
5336,639,94,2025-10-05,1,3,19400.0
5337,1804,131,2025-02-04,1,2,147000.0
5338,1005,87,2025-09-05,1,11,24920.0
5339,1487,103,2024-01-19,1,4,17280.0
5340,1063,134,2025-11-07,1,10,40500.0
5341,1056,130,2024-03-23,1,5,90250.0
5342,1868,74,2024-03-29,1,14,38700.0
5343,330,135,2025-06-19,1,15,212500.0
5344,18,50,2025-08-09,1,15,49300.0
5345,1968,74,2024-03-05,1,2,44100.0
5346,577,137,2024-09-08,1,4,21120.0
5347,1618,6,2024-06-18,1,14,53320.0
5348,943,139,2024-04-04,1,4,28800.0
5349,761,133,2024-05-21,1,13,26100.0
5350,685,64,2023-11-18,1,6,141000.0
5351,1161,91,2025-04-10,1,15,22100.0
5352,1950,24,2026-05-16,1,13,41760.0
5353,1194,70,2024-03-26,1,4,2880000.0
5354,321,77,2024-06-09,1,10,31500.0
5355,1072,63,2025-01-25,1,7,35340.0
5356,882,27,2025-08-10,1,11,32040.0
5357,1818,25,2024-02-09,1,7,23250.0
5358,1704,16,2024-02-15,1,6,79900.0
5359,1065,15,2024-11-17,1,12,57200.0
5360,949,13,2024-11-06,1,13,36540.0
5361,1829,101,2026-03-18,1,11,311500.0
5362,249,86,2025-03-27,1,7,18600.0
5363,27,134,2025-10-07,1,9,40950.0
5364,115,128,2024-09-21,1,15,68000.0
5365,1892,126,2025-05-04,1,14,34400.0
5366,622,58,2026-04-08,1,14,41280.0
5367,979,61,2025-07-24,1,7,41850.0
5368,76,144,2023-09-15,1,0,28000.0
5369,1822,23,2023-10-03,1,12,35200.0
5370,137,54,2024-11-21,1,3,116400.0
5371,1813,61,2025-10-06,1,11,40050.0
5372,821,106,2023-10-27,1,2,19600.0
5373,1554,22,2025-05-19,1,11,28480.0
5374,37,109,2025-01-30,1,12,39600.0
5375,1796,24,2024-01-28,1,10,43200.0
5376,451,93,2024-08-21,1,3,13580.0
5377,857,63,2025-06-18,1,7,35340.0
5378,1193,115,2025-10-06,1,3,43650.0
5379,1942,51,2024-04-20,1,11,42720.0
5380,22,25,2026-09-04,1,9,22750.0
5381,510,140,2026-01-25,1,12,18480.0
5382,1971,47,2023-11-11,1,3,77600.0
5383,719,138,2025-11-20,1,3,33950.0
5384,1632,37,2026-07-03,1,6,17860.0
5385,1213,5,2024-06-07,1,5,45600.0
5386,1561,139,2025-01-13,1,11,26700.0
5387,1345,48,2026-08-20,1,14,77400.0
5388,838,136,2023-12-25,1,5,285000.0
5389,691,101,2023-12-03,1,13,304500.0
5390,1658,35,2025-08-11,1,14,30100.0
5391,1361,21,2026-05-19,1,6,21620.0
5392,1481,145,2026-06-26,1,15,29750.0
5393,301,107,2026-01-29,1,9,22750.0
5394,1966,102,2024-05-02,1,12,440000.0
5395,1716,95,2026-04-15,1,7,13950.0
5396,983,69,2025-01-08,1,5,190000.0
5397,960,103,2024-09-23,1,12,15840.0
5398,1699,5,2026-04-03,1,3,46560.0
5399,19,5,2026-08-21,1,0,48000.0
5400,1142,75,2026-06-08,1,4,21120.0
5401,969,51,2024-08-11,1,2,47040.0
5402,1856,78,2025-07-13,1,4,36480.0
5403,1662,105,2023-10-23,1,3,29100.0
5404,705,57,2023-10-19,1,12,36960.0
5405,1887,80,2025-12-14,1,9,54600.0
5406,1073,33,2025-01-08,1,3,25220.0
5407,90,11,2026-08-17,1,5,45600.0
5408,1696,79,2024-07-19,1,12,74800.0
5409,1280,5,2026-02-13,1,6,45120.0
5410,1528,24,2025-03-06,1,11,42720.0
5411,928,27,2025-12-03,1,8,33120.0
5412,1433,6,2024-07-31,1,3,60140.0
5413,678,41,2026-01-24,1,14,21500.0
5414,1777,10,2023-10-19,1,15,38250.0
5415,532,5,2024-12-20,1,14,41280.0
5416,1702,6,2025-10-20,1,4,59520.0
5417,1209,130,2025-09-07,1,2,93100.0
5418,555,121,2023-10-26,1,15,195500.0
5419,1433,102,2024-04-15,1,7,465000.0
5420,1154,132,2025-05-29,1,1,23760.0
5421,1181,9,2026-03-28,1,13,20010.0
5422,313,122,2025-09-12,1,11,534000.0
5423,38,61,2024-10-08,1,8,41400.0
5424,511,134,2024-10-15,1,12,39600.0
5425,65,29,2024-11-23,1,15,33150.0
5426,201,143,2024-08-28,1,13,17400.0
5427,921,68,2025-06-09,1,14,197800.0
5428,1120,33,2024-04-07,1,15,22100.0
5429,389,97,2024-11-17,1,14,38700.0
5430,1304,16,2025-10-23,1,13,73950.0
5431,1364,61,2025-03-05,1,2,44100.0
5432,1017,51,2024-09-04,1,8,44160.0
5433,1120,136,2023-12-04,1,0,300000.0
5434,1918,33,2023-10-06,1,0,26000.0
5435,1503,20,2026-01-10,1,14,38700.0
5436,515,107,2024-03-08,1,2,24500.0
5437,1,50,2025-07-12,1,8,53360.0
5438,948,58,2026-04-23,1,1,47520.0
5439,499,134,2024-09-14,1,0,45000.0
5440,1603,97,2024-12-19,1,10,40500.0
5441,659,140,2025-07-12,1,5,19950.0
5442,31,21,2025-02-27,1,2,22540.0
5443,508,57,2025-05-11,1,4,40320.0
5444,1426,114,2026-02-06,1,13,24360.0
5445,1834,17,2024-08-10,1,15,18700.0
5446,212,106,2026-08-19,1,14,17200.0
5447,1545,53,2024-07-29,1,3,63050.0
5448,1558,25,2024-07-31,1,2,24500.0
5449,1047,2,2026-02-26,1,7,29760.0
5450,1523,1,2025-09-26,1,14,20640.0
5451,1685,34,2024-10-28,1,11,28480.0
5452,164,107,2025-11-14,1,9,22750.0
5453,695,8,2026-07-19,1,1,74250.0
5454,923,145,2026-02-13,1,12,30800.0
5455,1939,79,2024-12-08,1,9,77350.0
5456,1042,33,2023-10-24,1,1,25740.0
5457,997,17,2023-12-14,1,14,18920.0
5458,541,64,2026-03-19,1,2,147000.0
5459,523,62,2024-09-23,1,15,44200.0
5460,78,100,2025-08-21,1,10,225000.0
5461,622,16,2025-09-23,1,5,80750.0
5462,93,106,2026-07-05,1,1,19800.0
5463,1749,93,2025-06-24,1,14,12040.0
5464,1699,89,2024-07-20,1,6,14100.0
5465,474,20,2026-01-20,1,12,39600.0
5466,1124,55,2025-05-28,1,15,55250.0
5467,626,37,2025-06-26,1,2,18620.0
5468,1761,58,2025-06-26,1,7,44640.0
5469,719,70,2025-09-12,1,15,2550000.0
5470,497,134,2026-02-11,1,1,44550.0
5471,1400,131,2023-12-03,1,11,133500.0
5472,363,103,2024-03-27,1,9,16380.0
5473,1664,92,2025-07-04,1,9,16380.0
5474,635,132,2025-07-31,1,6,22560.0
5475,669,27,2025-06-13,1,15,30600.0
5476,372,6,2024-05-02,1,3,60140.0
5477,1925,67,2026-02-26,1,3,242500.0
5478,575,54,2026-08-23,1,6,112800.0
5479,725,121,2024-11-30,1,10,207000.0
5480,1995,114,2025-04-13,1,7,26040.0
5481,1820,86,2026-07-23,1,1,19800.0
5482,358,66,2026-08-03,1,2,186200.0
5483,227,118,2023-12-21,1,1,2970000.0
5484,716,73,2024-02-27,1,4,33600.0
5485,1946,126,2026-03-27,1,0,40000.0
5486,1176,58,2024-03-09,1,7,44640.0
5487,1227,141,2024-06-20,1,7,26040.0
5488,1816,24,2024-12-20,1,10,43200.0
5489,1137,129,2026-04-17,1,5,80750.0
5490,543,48,2026-05-15,1,2,88200.0
5491,437,114,2024-12-31,1,12,24640.0
5492,979,88,2023-09-14,1,12,30800.0
5493,87,41,2025-01-29,1,3,24250.0
5494,117,69,2026-07-09,1,10,180000.0
5495,321,119,2025-03-19,1,14,1720000.0
5496,1201,62,2025-08-08,1,1,51480.0
5497,710,20,2026-04-01,1,9,40950.0
5498,289,31,2025-01-06,1,8,53360.0
5499,983,80,2024-10-21,1,6,56400.0
5500,1988,56,2024-12-20,1,1,94050.0
5501,64,114,2025-12-20,1,12,24640.0
5502,986,91,2025-09-16,1,15,22100.0
5503,1422,122,2023-11-21,1,13,522000.0
5504,354,129,2026-06-22,1,8,78200.0
5505,755,45,2023-09-24,1,3,40740.0
5506,19,70,2024-02-17,1,13,2610000.0
5507,464,122,2026-06-02,1,4,576000.0
5508,941,20,2026-01-31,1,4,43200.0
5509,442,5,2026-02-18,1,15,40800.0
5510,1237,92,2024-02-05,1,2,17640.0
5511,1822,108,2024-07-29,1,15,25500.0
5512,288,34,2026-02-17,1,0,32000.0
5513,1805,54,2025-11-24,1,3,116400.0
5514,1983,32,2024-06-20,1,10,70200.0
5515,1536,87,2024-04-21,1,14,24080.0
5516,1874,22,2026-01-07,1,6,30080.0
5517,1790,67,2026-08-28,1,10,225000.0
5518,1918,143,2026-06-15,1,12,17600.0
5519,299,23,2023-09-27,1,0,40000.0
5520,1271,112,2024-12-11,1,13,19140.0
5521,163,76,2024-05-11,1,6,37600.0
5522,683,119,2025-10-20,1,13,1740000.0
5523,137,126,2025-09-26,1,1,39600.0
5524,1632,62,2026-05-29,1,0,52000.0
5525,650,143,2025-12-14,1,1,19800.0
5526,668,57,2025-05-16,1,7,39060.0
5527,1891,140,2025-08-24,1,9,19110.0
5528,301,143,2024-10-22,1,5,19000.0
5529,1753,32,2026-07-03,1,15,66300.0
5530,429,3,2023-12-14,1,6,35720.0
5531,1589,49,2024-07-20,1,0,45000.0
5532,993,118,2026-04-26,1,11,2670000.0
5533,1720,14,2026-02-24,1,9,50050.0
5534,87,131,2025-07-20,1,14,129000.0
5535,197,27,2026-06-26,1,4,34560.0
5536,299,58,2024-11-16,1,2,47040.0
5537,1124,35,2026-03-05,1,12,30800.0
5538,1381,103,2025-11-09,1,10,16200.0
5539,1588,130,2026-08-31,1,12,83600.0
5540,478,36,2026-03-23,1,6,39480.0
5541,1699,134,2025-11-05,1,3,43650.0
5542,1626,80,2023-12-03,1,15,51000.0
5543,543,20,2026-02-08,1,8,41400.0
5544,1986,83,2025-11-28,1,4,33600.0
5545,1661,89,2026-07-26,1,14,12900.0
5546,1611,63,2025-12-08,1,10,34200.0
5547,254,123,2026-02-24,1,11,53400.0
5548,1561,22,2023-10-12,1,1,31680.0
5549,468,89,2026-08-04,1,2,14700.0
5550,1615,91,2026-06-26,1,8,23920.0
5551,848,61,2026-05-16,1,1,44550.0
5552,1697,47,2025-09-06,1,3,77600.0
5553,1765,45,2024-04-23,1,1,41580.0
5554,272,33,2025-09-09,1,5,24700.0
5555,714,27,2024-07-02,1,9,32760.0
5556,1439,1,2025-09-15,1,5,22800.0
5557,1359,76,2024-08-31,1,5,38000.0
5558,1231,135,2025-09-23,1,2,245000.0
5559,1690,17,2024-05-12,1,5,20900.0
5560,744,45,2025-10-14,1,5,39900.0
5561,1404,26,2026-07-05,1,13,27840.0
5562,1678,103,2026-07-22,1,2,17640.0
5563,942,25,2024-11-16,1,4,24000.0
5564,1413,130,2026-06-22,1,9,86450.0
5565,917,34,2026-03-15,1,12,28160.0
5566,1938,43,2026-02-10,1,6,56400.0
5567,1216,72,2024-08-12,1,3,27160.0
5568,1628,87,2025-11-30,1,0,28000.0
5569,86,107,2024-10-01,1,10,22500.0
5570,1251,115,2025-12-26,1,9,40950.0
5571,262,95,2025-12-22,1,0,15000.0
5572,1440,39,2024-04-28,1,10,31500.0
5573,1255,12,2023-11-18,1,13,43500.0
5574,258,72,2026-03-30,1,6,26320.0
5575,1033,110,2025-06-10,1,1,59400.0
5576,1189,110,2023-09-21,1,10,54000.0
5577,33,48,2026-06-27,1,6,84600.0
5578,21,87,2024-12-10,1,14,24080.0
5579,32,3,2025-08-18,1,4,36480.0
5580,1579,33,2025-09-16,1,8,23920.0
5581,509,139,2025-06-02,1,9,27300.0
5582,1488,55,2026-06-18,1,6,61100.0
5583,536,43,2023-10-07,1,11,53400.0
5584,145,127,2023-09-17,1,11,48950.0
5585,1934,69,2025-10-08,1,10,180000.0
5586,1231,125,2026-04-17,1,4,105600.0
5587,919,87,2026-03-24,1,0,28000.0
5588,907,3,2024-01-10,1,2,37240.0
5589,591,60,2024-10-13,1,11,80100.0
5590,506,17,2025-12-18,1,8,20240.0
5591,300,52,2026-04-10,1,8,64400.0
5592,112,135,2025-07-19,1,3,242500.0
5593,1825,121,2025-01-24,1,1,227700.0
5594,1821,126,2024-09-08,1,8,36800.0
5595,1567,76,2025-09-17,1,14,34400.0
5596,1836,116,2024-07-15,1,11,53400.0
5597,1625,45,2025-02-23,1,3,40740.0
5598,1538,32,2025-06-03,1,14,67080.0
5599,1750,56,2024-08-01,1,8,87400.0
5600,694,103,2023-09-21,1,9,16380.0
5601,837,68,2025-07-20,1,4,220800.0
5602,1567,131,2026-02-02,1,0,150000.0
5603,1602,108,2026-05-09,1,8,27600.0
5604,1246,5,2024-03-23,1,15,40800.0
5605,1858,86,2025-02-13,1,9,18200.0
5606,494,125,2024-11-29,1,3,106700.0
5607,704,92,2026-07-06,1,4,17280.0
5608,237,133,2024-11-12,1,11,26700.0
5609,1021,116,2023-10-18,1,2,58800.0
5610,295,142,2024-12-20,1,5,36100.0
5611,781,116,2026-02-23,1,1,59400.0
5612,865,100,2024-05-24,1,11,222500.0
5613,1068,116,2025-07-13,1,14,51600.0
5614,1794,82,2025-12-29,1,11,24920.0
5615,103,130,2024-01-03,1,0,95000.0
5616,100,42,2024-09-17,1,4,38400.0
5617,1441,49,2025-09-02,1,11,40050.0
5618,739,47,2026-07-11,1,9,72800.0
5619,1216,74,2024-09-15,1,11,40050.0
5620,1890,31,2025-07-29,1,5,55100.0
5621,1025,136,2025-07-26,1,1,297000.0
5622,1813,82,2025-07-25,1,12,24640.0
5623,80,43,2026-06-20,1,12,52800.0
5624,731,30,2026-04-19,1,9,43680.0
5625,1364,108,2024-12-21,1,3,29100.0
5626,1235,4,2025-12-06,1,7,79050.0
5627,1005,109,2025-05-14,1,0,45000.0
5628,1184,34,2026-02-04,1,2,31360.0
5629,583,55,2024-06-09,1,3,63050.0
5630,898,131,2025-04-12,1,11,133500.0
5631,628,20,2024-08-02,1,11,40050.0
5632,297,102,2025-07-07,1,10,450000.0
5633,92,13,2024-10-19,1,6,39480.0
5634,1079,114,2024-09-25,1,3,27160.0
5635,724,91,2025-05-04,1,13,22620.0
5636,19,29,2026-08-28,1,8,35880.0
5637,280,79,2024-05-15,1,9,77350.0
5638,461,70,2025-10-29,1,1,2970000.0
5639,1108,22,2026-08-19,1,12,28160.0
5640,679,1,2026-01-22,1,2,23520.0
5641,548,107,2024-11-28,1,6,23500.0
5642,1002,145,2025-10-27,1,7,32550.0
5643,1619,85,2023-10-23,1,3,46560.0
5644,1247,73,2026-01-20,1,6,32900.0
5645,1018,63,2025-09-12,1,10,34200.0
5646,656,67,2023-12-27,1,10,225000.0
5647,1119,57,2024-02-28,1,3,40740.0
5648,1068,135,2026-07-06,1,9,227500.0
5649,1794,94,2025-04-19,1,1,19800.0
5650,665,125,2024-11-12,1,11,97900.0
5651,1041,17,2025-05-03,1,0,22000.0
5652,1677,96,2026-08-15,1,11,19580.0
5653,591,136,2024-05-30,1,4,288000.0
5654,1424,90,2024-12-29,1,5,20900.0
5655,1253,42,2024-01-02,1,5,38000.0
5656,1486,8,2023-12-13,1,3,72750.0
5657,272,82,2026-01-02,1,6,26320.0
5658,1478,140,2025-12-11,1,13,18270.0
5659,1796,130,2023-10-28,1,13,82650.0
5660,510,2,2024-07-21,1,3,31040.0
5661,535,88,2025-07-12,1,3,33950.0
5662,232,32,2024-01-02,1,6,73320.0
5663,254,61,2024-08-20,1,6,42300.0
5664,606,144,2024-11-08,1,5,26600.0
5665,239,134,2026-03-22,1,15,38250.0
5666,1863,115,2025-05-14,1,9,40950.0
5667,1403,51,2024-04-30,1,12,42240.0
5668,555,18,2025-03-14,1,8,25760.0
5669,675,53,2026-07-22,1,8,59800.0
5670,1618,67,2024-12-14,1,3,242500.0
5671,570,77,2026-08-21,1,2,34300.0
5672,1745,109,2025-03-30,1,13,39150.0
5673,1807,101,2025-11-30,1,0,350000.0
5674,470,53,2026-03-19,1,1,64350.0
5675,451,138,2026-08-26,1,2,34300.0
5676,874,44,2023-10-10,1,11,44500.0
5677,1622,142,2024-02-22,1,1,37620.0
5678,582,109,2024-11-12,1,4,43200.0
5679,487,66,2024-05-04,1,12,167200.0
5680,79,120,2025-08-08,1,3,242500.0
5681,1931,75,2023-11-04,1,1,21780.0
5682,1462,31,2026-08-03,1,1,57420.0
5683,731,126,2024-01-23,1,2,39200.0
5684,447,26,2024-09-25,1,0,32000.0
5685,225,122,2025-10-31,1,4,576000.0
5686,1702,19,2024-05-03,1,5,31350.0
5687,90,129,2026-05-07,1,0,85000.0
5688,973,27,2025-11-10,1,7,33480.0
5689,1148,46,2024-05-12,1,0,48000.0
5690,414,94,2026-03-26,1,13,17400.0
5691,857,115,2026-01-01,1,8,41400.0
5692,989,8,2024-12-30,1,3,72750.0
5693,740,95,2024-09-09,1,11,13350.0
5694,399,134,2025-07-09,1,15,38250.0
5695,841,5,2024-07-16,1,8,44160.0
5696,1031,103,2025-08-22,1,14,15480.0
5697,567,1,2025-05-14,1,5,22800.0
5698,1024,58,2025-10-21,1,3,46560.0
5699,154,62,2024-12-07,1,11,46280.0
5700,1887,124,2025-06-24,1,12,61600.0
5701,1323,24,2024-11-18,1,3,46560.0
5702,476,73,2025-04-08,1,13,30450.0
5703,264,132,2026-04-18,1,5,22800.0
5704,912,136,2025-10-26,1,7,279000.0
5705,1484,77,2023-11-17,1,8,32200.0
5706,310,113,2024-05-23,1,14,25800.0
5707,825,122,2026-02-09,1,8,552000.0
5708,1347,9,2025-12-16,1,2,22540.0
5709,1022,14,2026-03-28,1,5,52250.0
5710,964,114,2024-04-07,1,13,24360.0
5711,1695,68,2024-12-12,1,3,223100.0
5712,1651,33,2025-06-22,1,1,25740.0
5713,1694,12,2025-09-05,1,14,43000.0
5714,1016,88,2024-08-03,1,15,29750.0
5715,974,122,2025-06-21,1,14,516000.0
5716,375,137,2024-07-29,1,3,21340.0
5717,1069,46,2026-03-08,1,11,42720.0
5718,12,76,2025-09-25,1,7,37200.0
5719,703,133,2026-09-04,1,10,27000.0
5720,1379,83,2024-04-06,1,11,31150.0
5721,2,6,2025-04-19,1,5,58900.0
5722,1054,43,2024-02-10,1,15,51000.0
5723,178,123,2025-05-01,1,0,60000.0
5724,1603,56,2026-07-16,1,9,86450.0
5725,791,50,2024-06-19,1,12,51040.0
5726,333,131,2024-08-12,1,1,148500.0
5727,1270,56,2023-10-15,1,13,82650.0
5728,1063,54,2023-11-07,1,5,114000.0
5729,1565,85,2024-01-16,1,11,42720.0
5730,1580,110,2024-04-14,1,10,54000.0
5731,1664,45,2025-02-03,1,7,39060.0
5732,680,40,2025-05-29,1,11,26700.0
5733,1587,93,2024-08-31,1,8,12880.0
5734,1002,69,2026-02-12,1,10,180000.0
5735,1988,4,2024-08-26,1,15,72250.0
5736,1802,139,2024-06-29,1,3,29100.0
5737,1446,108,2025-07-28,1,11,26700.0
5738,667,131,2024-10-02,1,15,127500.0
5739,1740,39,2025-09-08,1,15,29750.0
5740,1731,108,2024-02-27,1,14,25800.0
5741,282,92,2026-06-07,1,15,15300.0
5742,1307,35,2023-09-20,1,0,35000.0
5743,1533,56,2025-04-16,1,3,92150.0
5744,1346,50,2023-09-18,1,13,50460.0
5745,1901,141,2024-05-03,1,5,26600.0
5746,867,8,2025-05-04,1,1,74250.0
5747,807,74,2025-06-22,1,4,43200.0
5748,542,43,2024-01-09,1,14,51600.0
5749,1806,61,2025-09-22,1,4,43200.0
5750,658,33,2025-12-05,1,4,24960.0
5751,1047,57,2024-05-22,1,8,38640.0
5752,584,97,2024-06-13,1,15,38250.0
5753,1326,16,2026-01-26,1,14,73100.0
5754,1035,143,2024-12-11,1,8,18400.0
5755,1769,87,2024-12-03,1,4,26880.0
5756,1969,99,2024-09-13,1,12,48400.0
5757,556,4,2024-01-24,1,13,73950.0
5758,349,121,2025-01-10,1,8,211600.0
5759,439,70,2024-06-05,1,11,2670000.0
5760,366,43,2023-11-03,1,1,59400.0
5761,1728,38,2026-02-17,1,13,24360.0
5762,273,29,2025-12-14,1,3,37830.0
5763,706,69,2024-02-29,1,2,196000.0
5764,151,9,2024-08-03,1,11,20470.0
5765,670,132,2025-04-06,1,6,22560.0
5766,574,77,2026-08-01,1,9,31850.0
5767,1559,93,2024-12-02,1,5,13300.0
5768,545,85,2024-09-22,1,5,45600.0
5769,1250,126,2025-12-27,1,0,40000.0
5770,1804,99,2025-05-06,1,8,50600.0
5771,1158,139,2025-01-21,1,8,27600.0
5772,513,11,2025-04-18,1,9,43680.0
5773,1734,8,2025-01-08,1,2,73500.0
5774,88,102,2026-07-13,1,9,455000.0
5775,1766,15,2024-01-06,1,11,57850.0
5776,110,107,2025-06-03,1,15,21250.0
5777,626,31,2025-10-10,1,2,56840.0
5778,378,128,2024-03-13,1,4,76800.0
5779,1216,99,2026-02-04,1,11,48950.0
5780,46,132,2026-05-23,1,15,20400.0
5781,1804,20,2026-02-08,1,7,41850.0
5782,3,34,2025-08-13,1,15,27200.0
5783,1551,140,2026-04-17,1,14,18060.0
5784,1731,107,2025-06-06,1,15,21250.0
5785,264,11,2024-01-29,1,4,46080.0
5786,1003,125,2025-11-24,1,10,99000.0
5787,649,111,2023-12-29,1,13,47850.0
5788,1183,79,2024-10-03,1,13,73950.0
5789,1532,54,2025-01-10,1,11,106800.0
5790,1628,6,2024-09-28,1,7,57660.0
5791,1374,43,2026-03-14,1,5,57000.0
5792,1982,61,2026-01-17,1,3,43650.0
5793,1164,48,2026-04-25,1,3,87300.0
5794,439,103,2025-02-20,1,14,15480.0
5795,1703,113,2026-08-09,1,15,25500.0
5796,474,118,2024-09-21,1,8,2760000.0
